"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"486","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pcu64","Traffic congestion on Fairview Ave and Cemetery Rd needs to be improved during evening rush hours.","",""
"487","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pfcmk","City should bar non-competes, similar to North Dakota/California, as driving destitution in non-tenure work force. Be heroic destination.","",""
"488","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pvq7m","many parts of the By-pass can and should be widened","",""
"489","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","p2a6v","Sewer should be required to be run to all new subdivisions and cost should be split between city/county water systems and builders","",""
"490","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","p3y3b","Build more roads!!! Traffic is terrible here for a small city.","",""
"491","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","puyc3","We need to renovate the run down businesses and store fronts, instead of building new places","",""
"492","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","p8tq3","There is too much continuous road work going on downtown. They need to get it together.","",""
"493","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pcq7d","We need more activities/places to go for teenagers; basically all there is are places to eat, the mall, and the bowling alley","",""
"494","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","p7yd2","The traffic intersection at Scottsville Rd and Pascoe Blvd needs some immediate attention as far as congestion. It's very unsafe.","",""
"495","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pjbzz","Need to build wider access roads into the city!","",""
"496","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pxgee","24hr parks would be a huge, and relatively inexpensive, benefit for the many people in our community who work 2nd and 3rd shifts.","",""
"497","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pc7zk","City officials need to spread resources across city and not just focus on wealthy neighborhoods. Low-income areas of city are ignored.","",""
"498","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pgj3y","Install new sidewalks along major roads, like Three Springs, and city-wide bike routes, to decrease likelihood of accidents","",""
"499","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","ppz44","the Bark Park needs more trees and water access for the smaller dogs area","",""
"500","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","p7438","The Barren River water front needs to be improved on both sides of the river and include canoeing and kayaking water features in the river.","",""
"501","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pfuyd","big projeck in city sould be vote by people","",""
"502","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","ptuye","The population has out grown the infrastructure in bg/ warren county.","",""
"503","shortlist","pugud","More bike trails and walking trails would be a great addition.","p7438","The Barren River water front needs to be improved on both sides of the river and include canoeing and kayaking water features in the river.","",""
"504","shortlist","pugud","More bike trails and walking trails would be a great addition.","p5ahf","Need more bike lanes and biker friendly resources","",""
"505","shortlist","pugud","More bike trails and walking trails would be a great addition.","pgj3y","Install new sidewalks along major roads, like Three Springs, and city-wide bike routes, to decrease likelihood of accidents","",""
"506","shortlist","pugud","More bike trails and walking trails would be a great addition.","pz6eg","Bike lanes that are wide enough to safely ride on without fear of being hit by passing cars.","",""
"507","shortlist","pugud","More bike trails and walking trails would be a great addition.","pnspp","The Kentucky Career Center on Chestnut is a great resource to locate employment.","",""
"508","shortlist","pugud","More bike trails and walking trails would be a great addition.","pvfj9","More green spaces. All of our parks have just become sports complexes!","",""
"509","shortlist","pugud","More bike trails and walking trails would be a great addition.","paeh8","Make it a walking city. Sidewalks along the main avenues (scottsville rd, campbell ln, 31 bypass) with plants, benches, art pieces.","",""
"510","shortlist","pugud","More bike trails and walking trails would be a great addition.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"511","shortlist","pugud","More bike trails and walking trails would be a great addition.","p8ce7","Build and improve sidewalks in the area of Magnolia Street and 13th to Cabell Drive area for the heavy pedestrian traffic there.","",""
"512","shortlist","pugud","More bike trails and walking trails would be a great addition.","pqaaf","Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly.","",""
"513","shortlist","pugud","More bike trails and walking trails would be a great addition.","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
"514","shortlist","pugud","More bike trails and walking trails would be a great addition.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"515","shortlist","pugud","More bike trails and walking trails would be a great addition.","phyee","SKYPAC needs to bring in younger, more entertaining acts. It will fall apart if they keep only catering to 50+. Could be a great venue.","",""
"516","shortlist","pugud","More bike trails and walking trails would be a great addition.","pgdik","Please increase more family friendly activities","",""
"517","shortlist","pugud","More bike trails and walking trails would be a great addition.","pmjk5","More public transportation options--be creative","",""
"518","shortlist","pugud","More bike trails and walking trails would be a great addition.","pe6hw","A kayak trail from Lampkin Park to Barren River. Improved River access.","",""
"519","shortlist","pugud","More bike trails and walking trails would be a great addition.","p4pb4","Every citizen should be within 1 mile of some shaded green space.","",""
"520","shortlist","pugud","More bike trails and walking trails would be a great addition.","puyc6","I hope BG can one day link the short, scattered bicycle paths.","",""
"521","shortlist","pugud","More bike trails and walking trails would be a great addition.","p7ms9","City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings","",""
"522","shortlist","pugud","More bike trails and walking trails would be a great addition.","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"523","shortlist","pugud","More bike trails and walking trails would be a great addition.","pfnxw","City and county parks departments should provide more programming for adults and seniors.","",""
"524","shortlist","pugud","More bike trails and walking trails would be a great addition.","pcp9t","More walking/nature trails in our sports-centric parks. Have certain hours where walkers can enjoy the beauty of Paul Walker Golf Course.","",""
"525","shortlist","pugud","More bike trails and walking trails would be a great addition.","pi9rk","Increase green spaces, especially near mall, to decrease congestion and improve ""green"" status","",""
"526","shortlist","pugud","More bike trails and walking trails would be a great addition.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"527","shortlist","pugud","More bike trails and walking trails would be a great addition.","pjbzz","Need to build wider access roads into the city!","",""
"528","shortlist","pugud","More bike trails and walking trails would be a great addition.","pbaby","Better public transit and runs 24 /7 so people without cars can get to work. Also more stops added in residential areas.","",""
"529","shortlist","pugud","More bike trails and walking trails would be a great addition.","psbcj","I would like to see a sift in city planning and zoning to make BG a more walkable city with better sidewalk planning","",""
"530","shortlist","pugud","More bike trails and walking trails would be a great addition.","pu4rv","Multi-use sidewalks should have fixtures for skateboards, bikes like small ramps etc.","",""
"531","shortlist","pugud","More bike trails and walking trails would be a great addition.","p4u89","Have a Dual Slalom Course, Pump Track & Bike Skills Course co-located by the Low Hollow Mountain Bike Trail at Weldon Peete Park.","",""
"532","shortlist","pugud","More bike trails and walking trails would be a great addition.","pwy69","More sidewalks would be great, but first let’s stop people parking on them. Or stop spending money building them. Whichever.","",""
"533","shortlist","pugud","More bike trails and walking trails would be a great addition.","pmbwe","More roundabouts for intersections","",""
"534","shortlist","pugud","More bike trails and walking trails would be a great addition.","p4cji","Police should not focus on Public Intoxication charges for people walking home. We should encourage people to walk -- not drive drunk.","",""
"535","shortlist","pugud","More bike trails and walking trails would be a great addition.","pjaji","It would be great if people in neighborhoods could get to know each other better and neighborhoods were like small communities of neighbors.","",""
"536","shortlist","pugud","More bike trails and walking trails would be a great addition.","pp8pk","Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.","",""
"537","shortlist","pugud","More bike trails and walking trails would be a great addition.","p6cyb","Plan for people, not cars. Walking should be enjoyable, not a hazard.","",""
"538","shortlist","pugud","More bike trails and walking trails would be a great addition.","pufe9","Make all future sidewalks wide enough for multi-use (walking, biking, skateboarding etc)","",""
"539","shortlist","pugud","More bike trails and walking trails would be a great addition.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"540","shortlist","pugud","More bike trails and walking trails would be a great addition.","pge4x","A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents.","",""
"541","shortlist","pugud","More bike trails and walking trails would be a great addition.","p7msc","Create pedestrian-only streets.","",""
"542","shortlist","pudtd","We need faster internet service.","p6fag","We need to grow the internet infrastructure particularly in growing areas of the county like Alvaton.","",""
"543","shortlist","pudtd","We need faster internet service.","p5rmi","We need to promote competition in town for Charter. AT&T isn't much better and doesn't serve everywhere. Need more fiber to the homes.","",""
"544","shortlist","pudtd","We need faster internet service.","pddku","Spectrum should have competition and not a monopoly. Rates should be regulated by city county government","",""
"545","shortlist","pudtd","We need faster internet service.","pn9cj","Increase Internet/Cell/Phone service throughout the county. First deal with areas that currently don't have any option.","",""
"546","shortlist","pudtd","We need faster internet service.","p6rz9","I wish we had train service to Nashville","",""
"547","shortlist","pudtd","We need faster internet service.","pkzf6","Bowling Green needs more competitive internet rates.","",""
"548","shortlist","pudtd","We need faster internet service.","pp9h8","Either do the speed limit or get over to the right, to many SLOW, out of county drivers clogging up the roadways.","",""
"549","shortlist","pudtd","We need faster internet service.","pbjm2","Warren County residents should not be charged the WASTE WATER SERVICE FEE on their water bills.","",""
"550","shortlist","pudtd","We need faster internet service.","ptuye","The population has out grown the infrastructure in bg/ warren county.","",""
"551","shortlist","pudtd","We need faster internet service.","padzm","Cable companies need competition and not be allowed to raise rates of customers. Once you sign on, that is your rate unless you upgrade.","",""
"552","shortlist","pudtd","We need faster internet service.","pcv53","BGMU needs to offer residential fiber internet as a UTILITY, using Chattanooga as a perfect example.","",""
"553","shortlist","pudtd","We need faster internet service.","pnkss","Warren county needs to be more proactive about keeping their county maps up to date of new roads or developments especially online. (Google)","",""
"554","shortlist","pudtd","We need faster internet service.","pchi2","How is it that surrounding counties have county wide high speed internet, yet one third of Warren County residents have slow or no internet?","",""
"555","shortlist","pudtd","We need faster internet service.","puvmn","Free WIFI in certain areas - particularly around Fountain Squre","",""
"556","shortlist","pudtd","We need faster internet service.","pu2kb","Our city should make a bid for Google Fiber to help compete with Spectrum and AT&T.","",""
"557","shortlist","pudtd","We need faster internet service.","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"558","shortlist","pudtd","We need faster internet service.","pr7y3","New developments should help pay to widen the roads in the areas where they are increasing traffic.","",""
"559","shortlist","pudtd","We need faster internet service.","phjdj","Bowling Green needs more competitive cable rates.","",""
"560","shortlist","pudtd","We need faster internet service.","phceg","We need jobs to attract our own college educated students so they don’t leave to get better paying jobs","",""
"561","shortlist","pudtd","We need faster internet service.","p5ahf","Need more bike lanes and biker friendly resources","",""
"562","shortlist","pudtd","We need faster internet service.","pxtgq","We should have a commuting service between here & Nashville.","",""
"563","shortlist","pudtd","We need faster internet service.","pb2cb","Recycling should be encouraged by not charging for the service","",""
"564","shortlist","pudtd","We need faster internet service.","paxtf","We need a fiber option for internet.","",""
"565","shortlist","pudtd","We need faster internet service.","pgmpv","Something needs to be done to improve traffic flow","",""
"566","shortlist","pudtd","We need faster internet service.","pjbzz","Need to build wider access roads into the city!","",""
"567","shortlist","pudtd","We need faster internet service.","p35gt","Better/more mass media choices available.","",""
"568","shortlist","pudtd","We need faster internet service.","pztez","WRECC should provide internet services.","",""
"569","shortlist","pudtd","We need faster internet service.","p28ea","Temp service need to pay higher hourly rate to temp than hiring firm pays their FTE to account for reduced economic security","",""
"570","shortlist","pudtd","We need faster internet service.","pjf7t","We need well planned service roads, instead of so many driveways directly on streets like Campbell Lane and the By pass.","",""
"571","shortlist","pudtd","We need faster internet service.","paxv3","competition for cable companies and an end to heir price gouging.","",""
"572","shortlist","pudtd","We need faster internet service.","pbqbi","More choices when it comes to internet. BGMU has been offering service to businesses for a while, they should expand to offer to residents.","",""
"573","shortlist","pudtd","We need faster internet service.","pqnjh","Cable TV providers should include all local channels.","",""
"574","shortlist","pudtd","We need faster internet service.","pi4wj","We need a real bus system.","",""
"575","shortlist","ptgpf","Recreational marijuana should be legal.","pptye","More concerts should be held in Bowling Green","",""
"576","shortlist","ptgpf","Recreational marijuana should be legal.","pmz7k","We need more regulation of opioid drugs, both prescribed and illicit.","",""
"577","shortlist","ptgpf","Recreational marijuana should be legal.","p95zh","There should be no punishment for small amounts of marijuana possession, in my opinion","",""
"578","shortlist","ptgpf","Recreational marijuana should be legal.","pvndx","Industrial hemp should be re-legalized to grow in Kentucky.","",""
"579","shortlist","ptgpf","Recreational marijuana should be legal.","ptfp6","Individual unhappiness combined with easy legal and illegal availability of drugs drives the opioid crisis.","",""
"580","shortlist","ptgpf","Recreational marijuana should be legal.","p8r8z","there should be a tenant/landlord grievance department with legal assistance","",""
"581","shortlist","ptgpf","Recreational marijuana should be legal.","p7zmn","There should be more effort put into teaching students about any potential harmful side effects of drugs, illegal or otherwise.","",""
"582","shortlist","ptgpf","Recreational marijuana should be legal.","prh9c","Solving the drug crisis should not mean people with health problems/injuries have to suffer with severe pain.","",""
"583","shortlist","ptgpf","Recreational marijuana should be legal.","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"584","shortlist","ptgpf","Recreational marijuana should be legal.","p5ahf","Need more bike lanes and biker friendly resources","",""
"585","shortlist","ptgpf","Recreational marijuana should be legal.","pvdxd","Legalizing marijuana would be a boon for the economy.","",""
"586","shortlist","ptgpf","Recreational marijuana should be legal.","p9ujh","Lease laws should be enacted and enforced in the county as they are in the city.","",""
"587","shortlist","ptgpf","Recreational marijuana should be legal.","psnvi","Recreational Cannabis in KY offers tourism, increased revenue, job opportunities, and shows massive leadership in the southern region.","",""
"588","shortlist","ptgpf","Recreational marijuana should be legal.","p7h4t","BG can link/support hotel/food, recreational/cultural venues in a Tourism Passport, giving discounts when at least 3 are purchased together.","",""
"589","shortlist","ptgpf","Recreational marijuana should be legal.","p7eqj","Allow residence of an area to vote on new developments that might have impact on them opposed to commissioners/magistrates getting kickbacks","",""
"590","shortlist","ptgpf","Recreational marijuana should be legal.","peq9z","Medical marijuana should be legal.","",""
"591","shortlist","ptgpf","Recreational marijuana should be legal.","pahwq","Legalizing marijuana at the state level could produce substantial tax revenue, but if only BG did, it would cause problems.","",""
"592","shortlist","ptgpf","Recreational marijuana should be legal.","p8849","Casinos. Bring them here.","",""
"593","shortlist","ptgpf","Recreational marijuana should be legal.","pqpib","With drug use being so prevalent in Warren county, better treatment options need to be offered.","",""
"594","shortlist","ptgpf","Recreational marijuana should be legal.","pbnf4","More nonviolent inmates convicted of drug possession should be set free.","",""
"595","shortlist","ptgpf","Recreational marijuana should be legal.","pqr9z","Extra police, or parking enforcement unit should be on duty during events to maintain legal parking","",""
"596","shortlist","ptgpf","Recreational marijuana should be legal.","pkkkz","A city should have the right to declare itself a sanctuary city.","",""
"597","shortlist","ptgpf","Recreational marijuana should be legal.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"598","shortlist","ptgpf","Recreational marijuana should be legal.","py2mw","I should be allowed to keep my yard & home in any manner I please.","",""
"599","shortlist","ptgpf","Recreational marijuana should be legal.","pqeea","Most drugs except meth should be free & government controlled. See Belgium.","",""
"600","shortlist","ptgpf","Recreational marijuana should be legal.","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
"601","shortlist","ptgpf","Recreational marijuana should be legal.","pemdb","Bowling Green needs to pass a resolution in support of medical cannabis.","",""
"602","shortlist","ptgpf","Recreational marijuana should be legal.","pfwr5","Warren County should be completely wet, the idea of a “moist” County is outdated and stunting the financial growth and tourism opportunity.","",""
"603","shortlist","ptgpf","Recreational marijuana should be legal.","p9mdn","Marijuana should not be legalized.","",""
"604","shortlist","ptgpf","Recreational marijuana should be legal.","pms9n","Smoking should not be allowed in public parks.","",""
"605","shortlist","ptgpf","Recreational marijuana should be legal.","pani2","Law enforcement should send drug possession arrestees for rehabilitation services rather than imprisonment.","",""
"606","shortlist","ptgpf","Recreational marijuana should be legal.","pfuyd","big projeck in city sould be vote by people","",""
"607","shortlist","ptgpf","Recreational marijuana should be legal.","pr2fm","Legalized Marijuana will not only assist Bowling Green in earning Tax revenue but will decrease the strain on our prison system. Win-Win.","",""
"608","shortlist","ptgpf","Recreational marijuana should be legal.","p72mx","Harsher sentences for drug users would help combat the opioid epidemic.","",""
"609","shortlist","ptgpf","Recreational marijuana should be legal.","pd4in","There should be a push to improve mental health awareness and availability in Bowling Green.","",""
"610","shortlist","ptgpf","Recreational marijuana should be legal.","p4qh4","Promote access to mental health treatment, rather than treating addicts as criminals.","",""
"611","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pw6rb","No child should go hungry in Bowling Green / Warren County, and it is up to our officials to make sure it doesn’t happen.","",""
"612","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pmti4","The city & county school districts need to be re-evaluated The yards/houses that touch Potter Grays playground r all County school districts","",""
"613","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pvng8","City had 109 homeless students in 2017, County Had 112. Housing those families temporarily is worth raising tax rate from 1.85% to 1.91%.","",""
"614","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"615","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pcura","Other counties have school at home on snow days so that kids do not have to make up days. This should be considered for here.","",""
"616","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pj2cj","7% of Paker-Bennett & 3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $","",""
"617","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p2ib2","City School taxes are too high , they need to budget more","",""
"618","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p9v2v","some children with cultural differences or dietary needs cannot eat a typical lunch at school please provide special diet options.","",""
"619","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pt8p7","There should be more opportunities for the arts and sciences in the Housing Authority so the students there can rise above!","",""
"620","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pcqfp","All schools in the county and city should work together to provide the same minimum level of education to students.","",""
"621","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p4e3h","Public school could do alternate teaching styles(like Montessori) in a school within a school set up. Not all kids learn the same way.","",""
"622","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pwzum","We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless","",""
"623","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pwnap","Invest in the youth.","",""
"624","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pvzzx","Homeless people deserve full size places like studio apartments. Not tiny homes like a smurf would desire in a tiny house park.","",""
"625","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pgrp6","Unelected school board officials should not have the power to create, add, or increase ""school taxes"".","",""
"626","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pv9w5","Don't waste $800,000 of tax dollars for a fountain in Lamkin park. Residents would be better served with educational programs for the youth!","",""
"627","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pvh84","Homelessness is for the nonprofit sector to deal with, not government.","",""
"628","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"629","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pfibi","City should pay 1.2-1.5m per annum for all homeless k-12 student/families a studio apartment at $500 or less. fund by occ tax move to 1.91%","",""
"630","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pqy2d","Every school has 1-9% homeless people. This is for the government to deal with via economic policy. Not sending to a NGO or giving a shanty","",""
"631","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pqmg8","Low-income areas should get beautification money -- not the wealthy who can afford it themselves.","",""
"632","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p78vr","Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations","",""
"633","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pp5rm","No family should be homeless in Bowling Green / Warren County, and it is up to our officials to make sure they have options for shelter.","",""
"634","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","psmh7","The money I earn & spend is all done within the city limits but as a county resident I have NO voice/vote in city politics. Needs to change!","",""
"635","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pek7k","Provide a food assistance program for college students as students lots of times do not qualify for food stamps due to living on campus","",""
"636","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pjzz6","The city and county work together to keep the low socieconomic status children out of certain schools. This reduces learning opportunities.","",""
"637","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pebvm","Bowling Green should consider a program, like Ft Worth Texas's Clean Slate, in which the homeless can earn money by cleaning up the city.","",""
"638","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pfzd6","If city eliminates homelessness via occupational taxes, employers of homeless people need to reimburse city via special occ. tax penalty","",""
"639","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pfsk9","Allow parents that take their kids out of public schools to use that money in a private school.","",""
"640","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pa9ks","Temporary housing for the homeless in the community.","",""
"641","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pbbu5","A private (catholic) high school would be beneficial to all.","",""
"642","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p4csd","SNAP grants for neighborhood improvements should be available in Warren County, not just in the city.","",""
"643","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pcetw","The city and county school systems should merge.","",""
"644","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pyr6n","Future charter schools would be a financial burden to public school funding, unless they are held to accountability by local school boards.","",""
"645","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pihfx","The homeless population is getting out of hand. We need to find better methods for curtailing and rehabing and keeping them off the streets.","",""
"646","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p6j9p","I would like to see more aid for the homeless whether: tiny house park, health clinic, rehabilitation, job readiness sources.","",""
"647","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p9cba","Reducing poverty will enhance the quality of life for everyone in our community regardless of status.","",""
"648","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","picqu","Make areas around WKU's campus livable for college students. Eliminating section 8 housing will lead to less crime & lower cost of attendance.","",""
"649","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"650","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","perix","Support non-public (or public charter) school choice options, and make choice viable for families of ALL income levels.","",""
"651","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pirz4","All students in Warren county should have the best available education, not the Kentucky minimum, at all times.","",""
"652","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pgzys","Rental assistance programs","",""
"653","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pgdt8","Consider asking low-income or disabled residents what they really need.","",""
"654","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pgyhw","Better incorporation of university resources in community, including Kentucky Museum.","",""
"655","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p5pav","Older neighborhoods change from owner occupied to rental. Deterioration occurs. Stronger landlord/tenant laws needed!","",""
"656","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pe262","WKU should upgrade their CIT program to keep up with the times","",""
"657","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcrhx","City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.","",""
"658","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pbbu5","A private (catholic) high school would be beneficial to all.","",""
"659","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p6r2s","Rental property taxes should be reduced for private landlords to encourage them to develop more, as opposed to large ones like Chandler.","",""
"660","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcetw","The city and county school systems should merge.","",""
"661","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"662","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","phceg","We need jobs to attract our own college educated students so they don’t leave to get better paying jobs","",""
"663","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pptwk","There should be more cooperation between WKU and Bowling Green, especially for things like internships and community involvement.","",""
"664","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pqra3","Need a better way to work with tenants in the downtown district. Too many come and go because they lack business skills.","",""
"665","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","phhdw","The main purpose of higher education is job training.","",""
"666","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p7whc","BG needs to develop a marketing campaign to draw Warren Co and surrounding counties to downtown for eating, shopping, and entertainment.","",""
"667","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcvs4","Institute a business development grant that encourages WKU grads to stay in Bowling Green by starting local businesses.","",""
"668","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pif8h","BG needs to redevelop from WKU to the river and beyond. Model after Greenville SC","",""
"669","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pge2a","Bowling Green needs a stronger separation of church-mosque-temple and state.","",""
"670","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pb6y8","The arts enrich our city.","",""
"671","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pc7zk","City officials need to spread resources across city and not just focus on wealthy neighborhoods. Low-income areas of city are ignored.","",""
