"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"528","shortlist","pugud","More bike trails and walking trails would be a great addition.","p6cyb","Plan for people, not cars. Walking should be enjoyable, not a hazard.","",""
"529","shortlist","pugud","More bike trails and walking trails would be a great addition.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"530","shortlist","pugud","More bike trails and walking trails would be a great addition.","pufe9","Make all future sidewalks wide enough for multi-use (walking, biking, skateboarding etc)","",""
"531","shortlist","pugud","More bike trails and walking trails would be a great addition.","pp8pk","Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.","",""
"532","shortlist","pugud","More bike trails and walking trails would be a great addition.","psbcj","I would like to see a sift in city planning and zoning to make BG a more walkable city with better sidewalk planning","",""
"533","shortlist","pugud","More bike trails and walking trails would be a great addition.","p7msc","Create pedestrian-only streets.","",""
"534","shortlist","pugud","More bike trails and walking trails would be a great addition.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"535","shortlist","pugud","More bike trails and walking trails would be a great addition.","p7438","The Barren River water front needs to be improved on both sides of the river and include canoeing and kayaking water features in the river.","",""
"536","shortlist","pugud","More bike trails and walking trails would be a great addition.","pe6hw","A kayak trail from Lampkin Park to Barren River. Improved River access.","",""
"537","shortlist","pugud","More bike trails and walking trails would be a great addition.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"538","shortlist","pugud","More bike trails and walking trails would be a great addition.","pcp9t","More walking/nature trails in our sports-centric parks. Have certain hours where walkers can enjoy the beauty of Paul Walker Golf Course.","",""
"539","shortlist","pugud","More bike trails and walking trails would be a great addition.","p7ms9","City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings","",""
"540","shortlist","pugud","More bike trails and walking trails would be a great addition.","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
"541","shortlist","pugud","More bike trails and walking trails would be a great addition.","pge4x","A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents.","",""
"542","shortlist","pudtd","We need faster internet service.","pjbzz","Need to build wider access roads into the city!","",""
"543","shortlist","pudtd","We need faster internet service.","pjf7t","We need well planned service roads, instead of so many driveways directly on streets like Campbell Lane and the By pass.","",""
"544","shortlist","pudtd","We need faster internet service.","p28ea","Temp service need to pay higher hourly rate to temp than hiring firm pays their FTE to account for reduced economic security","",""
"545","shortlist","pudtd","We need faster internet service.","puvmn","Free WIFI in certain areas - particularly around Fountain Squre","",""
"546","shortlist","pudtd","We need faster internet service.","paxv3","competition for cable companies and an end to heir price gouging.","",""
"547","shortlist","pudtd","We need faster internet service.","pi4wj","We need a real bus system.","",""
"548","shortlist","pudtd","We need faster internet service.","pbjm2","Warren County residents should not be charged the WASTE WATER SERVICE FEE on their water bills.","",""
"549","shortlist","pudtd","We need faster internet service.","pxtgq","We should have a commuting service between here & Nashville.","",""
"550","shortlist","pudtd","We need faster internet service.","pr7y3","New developments should help pay to widen the roads in the areas where they are increasing traffic.","",""
"551","shortlist","pudtd","We need faster internet service.","phjdj","Bowling Green needs more competitive cable rates.","",""
"552","shortlist","pudtd","We need faster internet service.","padzm","Cable companies need competition and not be allowed to raise rates of customers. Once you sign on, that is your rate unless you upgrade.","",""
"553","shortlist","pudtd","We need faster internet service.","pkzf6","Bowling Green needs more competitive internet rates.","",""
"554","shortlist","pudtd","We need faster internet service.","pztez","WRECC should provide internet services.","",""
"555","shortlist","pudtd","We need faster internet service.","phceg","We need jobs to attract our own college educated students so they don’t leave to get better paying jobs","",""
"556","shortlist","pudtd","We need faster internet service.","pchi2","How is it that surrounding counties have county wide high speed internet, yet one third of Warren County residents have slow or no internet?","",""
"557","shortlist","pudtd","We need faster internet service.","p6rz9","I wish we had train service to Nashville","",""
"558","shortlist","pudtd","We need faster internet service.","paxtf","We need a fiber option for internet.","",""
"559","shortlist","pudtd","We need faster internet service.","pnkss","Warren county needs to be more proactive about keeping their county maps up to date of new roads or developments especially online. (Google)","",""
"560","shortlist","pudtd","We need faster internet service.","p5ahf","Need more bike lanes and biker friendly resources","",""
"561","shortlist","pudtd","We need faster internet service.","pb2cb","Recycling should be encouraged by not charging for the service","",""
"562","shortlist","pudtd","We need faster internet service.","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"563","shortlist","pudtd","We need faster internet service.","pn9cj","Increase Internet/Cell/Phone service throughout the county. First deal with areas that currently don't have any option.","",""
"564","shortlist","pudtd","We need faster internet service.","pu2kb","Our city should make a bid for Google Fiber to help compete with Spectrum and AT&T.","",""
"565","shortlist","pudtd","We need faster internet service.","pbqbi","More choices when it comes to internet. BGMU has been offering service to businesses for a while, they should expand to offer to residents.","",""
"566","shortlist","pudtd","We need faster internet service.","pqnjh","Cable TV providers should include all local channels.","",""
"567","shortlist","pudtd","We need faster internet service.","p5rmi","We need to promote competition in town for Charter. AT&T isn't much better and doesn't serve everywhere. Need more fiber to the homes.","",""
"568","shortlist","pudtd","We need faster internet service.","pddku","Spectrum should have competition and not a monopoly. Rates should be regulated by city county government","",""
"569","shortlist","pudtd","We need faster internet service.","pp9h8","Either do the speed limit or get over to the right, to many SLOW, out of county drivers clogging up the roadways.","",""
"570","shortlist","pudtd","We need faster internet service.","pgmpv","Something needs to be done to improve traffic flow","",""
"571","shortlist","pudtd","We need faster internet service.","p6fag","We need to grow the internet infrastructure particularly in growing areas of the county like Alvaton.","",""
"572","shortlist","pudtd","We need faster internet service.","p35gt","Better/more mass media choices available.","",""
"573","shortlist","pudtd","We need faster internet service.","pcv53","BGMU needs to offer residential fiber internet as a UTILITY, using Chattanooga as a perfect example.","",""
"574","shortlist","pudtd","We need faster internet service.","ptuye","The population has out grown the infrastructure in bg/ warren county.","",""
"575","shortlist","ptgpf","Recreational marijuana should be legal.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"576","shortlist","ptgpf","Recreational marijuana should be legal.","ptfp6","Individual unhappiness combined with easy legal and illegal availability of drugs drives the opioid crisis.","",""
"577","shortlist","ptgpf","Recreational marijuana should be legal.","p7eqj","Allow residence of an area to vote on new developments that might have impact on them opposed to commissioners/magistrates getting kickbacks","",""
"578","shortlist","ptgpf","Recreational marijuana should be legal.","p7zmn","There should be more effort put into teaching students about any potential harmful side effects of drugs, illegal or otherwise.","",""
"579","shortlist","ptgpf","Recreational marijuana should be legal.","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"580","shortlist","ptgpf","Recreational marijuana should be legal.","p5ahf","Need more bike lanes and biker friendly resources","",""
"581","shortlist","ptgpf","Recreational marijuana should be legal.","pfuyd","big projeck in city sould be vote by people","",""
"582","shortlist","ptgpf","Recreational marijuana should be legal.","pptye","More concerts should be held in Bowling Green","",""
"583","shortlist","ptgpf","Recreational marijuana should be legal.","pqeea","Most drugs except meth should be free & government controlled. See Belgium.","",""
"584","shortlist","ptgpf","Recreational marijuana should be legal.","pani2","Law enforcement should send drug possession arrestees for rehabilitation services rather than imprisonment.","",""
"585","shortlist","ptgpf","Recreational marijuana should be legal.","pmz7k","We need more regulation of opioid drugs, both prescribed and illicit.","",""
"586","shortlist","ptgpf","Recreational marijuana should be legal.","p7h4t","BG can link/support hotel/food, recreational/cultural venues in a Tourism Passport, giving discounts when at least 3 are purchased together.","",""
"587","shortlist","ptgpf","Recreational marijuana should be legal.","pqr9z","Extra police, or parking enforcement unit should be on duty during events to maintain legal parking","",""
"588","shortlist","ptgpf","Recreational marijuana should be legal.","pbnf4","More nonviolent inmates convicted of drug possession should be set free.","",""
"589","shortlist","ptgpf","Recreational marijuana should be legal.","pms9n","Smoking should not be allowed in public parks.","",""
"590","shortlist","ptgpf","Recreational marijuana should be legal.","pkkkz","A city should have the right to declare itself a sanctuary city.","",""
"591","shortlist","ptgpf","Recreational marijuana should be legal.","p8849","Casinos. Bring them here.","",""
"592","shortlist","ptgpf","Recreational marijuana should be legal.","pr2fm","Legalized Marijuana will not only assist Bowling Green in earning Tax revenue but will decrease the strain on our prison system. Win-Win.","",""
"593","shortlist","ptgpf","Recreational marijuana should be legal.","py2mw","I should be allowed to keep my yard & home in any manner I please.","",""
"594","shortlist","ptgpf","Recreational marijuana should be legal.","pfwr5","Warren County should be completely wet, the idea of a “moist” County is outdated and stunting the financial growth and tourism opportunity.","",""
"595","shortlist","ptgpf","Recreational marijuana should be legal.","p9mdn","Marijuana should not be legalized.","",""
"596","shortlist","ptgpf","Recreational marijuana should be legal.","p4qh4","Promote access to mental health treatment, rather than treating addicts as criminals.","",""
"597","shortlist","ptgpf","Recreational marijuana should be legal.","p95zh","There should be no punishment for small amounts of marijuana possession, in my opinion","",""
"598","shortlist","ptgpf","Recreational marijuana should be legal.","pqpib","With drug use being so prevalent in Warren county, better treatment options need to be offered.","",""
"599","shortlist","ptgpf","Recreational marijuana should be legal.","pvdxd","Legalizing marijuana would be a boon for the economy.","",""
"600","shortlist","ptgpf","Recreational marijuana should be legal.","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
"601","shortlist","ptgpf","Recreational marijuana should be legal.","pvndx","Industrial hemp should be re-legalized to grow in Kentucky.","",""
"602","shortlist","ptgpf","Recreational marijuana should be legal.","peq9z","Medical marijuana should be legal.","",""
"603","shortlist","ptgpf","Recreational marijuana should be legal.","p72mx","Harsher sentences for drug users would help combat the opioid epidemic.","",""
"604","shortlist","ptgpf","Recreational marijuana should be legal.","pd4in","There should be a push to improve mental health awareness and availability in Bowling Green.","",""
"605","shortlist","ptgpf","Recreational marijuana should be legal.","p8r8z","there should be a tenant/landlord grievance department with legal assistance","",""
"606","shortlist","ptgpf","Recreational marijuana should be legal.","p9ujh","Lease laws should be enacted and enforced in the county as they are in the city.","",""
"607","shortlist","ptgpf","Recreational marijuana should be legal.","prh9c","Solving the drug crisis should not mean people with health problems/injuries have to suffer with severe pain.","",""
"608","shortlist","ptgpf","Recreational marijuana should be legal.","pemdb","Bowling Green needs to pass a resolution in support of medical cannabis.","",""
"609","shortlist","ptgpf","Recreational marijuana should be legal.","pahwq","Legalizing marijuana at the state level could produce substantial tax revenue, but if only BG did, it would cause problems.","",""
"610","shortlist","ptgpf","Recreational marijuana should be legal.","psnvi","Recreational Cannabis in KY offers tourism, increased revenue, job opportunities, and shows massive leadership in the southern region.","",""
"611","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pcqfp","All schools in the county and city should work together to provide the same minimum level of education to students.","",""
"612","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"613","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pwnap","Invest in the youth.","",""
"614","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","picqu","Make areas around WKU's campus livable for college students. Eliminating section 8 housing will lead to less crime & lower cost of attendance.","",""
"615","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pj2cj","7% of Paker-Bennett & 3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $","",""
"616","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pfzd6","If city eliminates homelessness via occupational taxes, employers of homeless people need to reimburse city via special occ. tax penalty","",""
"617","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p2ib2","City School taxes are too high , they need to budget more","",""
"618","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pwzum","We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless","",""
"619","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","psmh7","The money I earn & spend is all done within the city limits but as a county resident I have NO voice/vote in city politics. Needs to change!","",""
"620","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pp5rm","No family should be homeless in Bowling Green / Warren County, and it is up to our officials to make sure they have options for shelter.","",""
"621","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pgrp6","Unelected school board officials should not have the power to create, add, or increase ""school taxes"".","",""
"622","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pt8p7","There should be more opportunities for the arts and sciences in the Housing Authority so the students there can rise above!","",""
"623","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pihfx","The homeless population is getting out of hand. We need to find better methods for curtailing and rehabing and keeping them off the streets.","",""
"624","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pyr6n","Future charter schools would be a financial burden to public school funding, unless they are held to accountability by local school boards.","",""
"625","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pqy2d","Every school has 1-9% homeless people. This is for the government to deal with via economic policy. Not sending to a NGO or giving a shanty","",""
"626","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"627","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"628","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pfibi","City should pay 1.2-1.5m per annum for all homeless k-12 student/families a studio apartment at $500 or less. fund by occ tax move to 1.91%","",""
"629","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pvng8","City had 109 homeless students in 2017, County Had 112. Housing those families temporarily is worth raising tax rate from 1.85% to 1.91%.","",""
"630","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pvh84","Homelessness is for the nonprofit sector to deal with, not government.","",""
"631","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pgdt8","Consider asking low-income or disabled residents what they really need.","",""
"632","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","perix","Support non-public (or public charter) school choice options, and make choice viable for families of ALL income levels.","",""
"633","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p9cba","Reducing poverty will enhance the quality of life for everyone in our community regardless of status.","",""
"634","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pirz4","All students in Warren county should have the best available education, not the Kentucky minimum, at all times.","",""
"635","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p6j9p","I would like to see more aid for the homeless whether: tiny house park, health clinic, rehabilitation, job readiness sources.","",""
"636","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pek7k","Provide a food assistance program for college students as students lots of times do not qualify for food stamps due to living on campus","",""
"637","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pjzz6","The city and county work together to keep the low socieconomic status children out of certain schools. This reduces learning opportunities.","",""
"638","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p9v2v","some children with cultural differences or dietary needs cannot eat a typical lunch at school please provide special diet options.","",""
"639","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pgzys","Rental assistance programs","",""
"640","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pcura","Other counties have school at home on snow days so that kids do not have to make up days. This should be considered for here.","",""
"641","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pqmg8","Low-income areas should get beautification money -- not the wealthy who can afford it themselves.","",""
"642","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pv9w5","Don't waste $800,000 of tax dollars for a fountain in Lamkin park. Residents would be better served with educational programs for the youth!","",""
"643","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p4e3h","Public school could do alternate teaching styles(like Montessori) in a school within a school set up. Not all kids learn the same way.","",""
"644","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p78vr","Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations","",""
"645","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","p4csd","SNAP grants for neighborhood improvements should be available in Warren County, not just in the city.","",""
"646","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pmti4","The city & county school districts need to be re-evaluated The yards/houses that touch Potter Grays playground r all County school districts","",""
"647","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pw6rb","No child should go hungry in Bowling Green / Warren County, and it is up to our officials to make sure it doesn’t happen.","",""
"648","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pebvm","Bowling Green should consider a program, like Ft Worth Texas's Clean Slate, in which the homeless can earn money by cleaning up the city.","",""
"649","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pvzzx","Homeless people deserve full size places like studio apartments. Not tiny homes like a smurf would desire in a tiny house park.","",""
"650","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pbbu5","A private (catholic) high school would be beneficial to all.","",""
"651","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pa9ks","Temporary housing for the homeless in the community.","",""
"652","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pcetw","The city and county school systems should merge.","",""
"653","shortlist","paak8","There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.","pfsk9","Allow parents that take their kids out of public schools to use that money in a private school.","",""
"654","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pgyhw","Better incorporation of university resources in community, including Kentucky Museum.","",""
"655","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcqfp","All schools in the county and city should work together to provide the same minimum level of education to students.","",""
"656","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pb6y8","The arts enrich our city.","",""
"657","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","phhdw","The main purpose of higher education is job training.","",""
"658","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"659","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pyfsz","University management bears more responsibility than federal and state education funding cuts for tuition rising so much over the years.","",""
"660","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p6r2s","Rental property taxes should be reduced for private landlords to encourage them to develop more, as opposed to large ones like Chandler.","",""
"661","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pqe94","Bowling Green's refugee, immigrant, and international student population improves the university and the community.","",""
"662","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pe262","WKU should upgrade their CIT program to keep up with the times","",""
"663","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pbbu5","A private (catholic) high school would be beneficial to all.","",""
"664","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pz34c","Develop a manufacturing Work training program for jail inmates that qualify","",""
"665","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"666","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"667","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","psik2","stronger enforcement of junk cars in yards and trashy looking yards in general","",""
"668","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p5pav","Older neighborhoods change from owner occupied to rental. Deterioration occurs. Stronger landlord/tenant laws needed!","",""
"669","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p67wb","WKU should open its facilities to the public once or twice a month to the community, and those in need should be welcome more often.","",""
"670","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcvs4","Institute a business development grant that encourages WKU grads to stay in Bowling Green by starting local businesses.","",""
"671","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"672","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcrhx","City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.","",""
"673","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p98s9","Stronger tenant and renters rights. Landlord accountability for keeping properties in good shape. So many overpriced dilapidated rentals.","",""
"674","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pif8h","BG needs to redevelop from WKU to the river and beyond. Model after Greenville SC","",""
"675","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pgcmd","Bowling Green needs more cultural and educational establishments, like sciemce, history and art museums.","",""
"676","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pkta9","City officials need to work with WKU admin. to address the noise & public nuisance problems with the frat houses and homeowners downtown.","",""
"677","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pz3q2","WKU and local community colleges should continue to offer courses that interest those seeking an education, whether or not the courses aid in job placement.","",""
"678","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pp8pk","Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.","",""
"679","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pge2a","Bowling Green needs a stronger separation of church-mosque-temple and state.","",""
"680","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcetw","The city and county school systems should merge.","",""
"681","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p3wgr","I would like to see the WKU psych and Medical programs collaborate on mental health research, which is so sadly lacking in today's society.","",""
"682","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pjrwf","Higher education is intended to help young people develop into informed, well-rounded citizens who contribute positively to society.","",""
"683","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"684","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p5eg6","There needs to be better access to grocery stores and restaurants from WKU's campus.","",""
"685","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p4p8j","There isn’t enough here to draw young families. We need a beautification of the riverfront and a more walkable city for young professionals","",""
"686","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pptwk","There should be more cooperation between WKU and Bowling Green, especially for things like internships and community involvement.","",""
"687","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"688","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p5ref","Encourage connection between the wealthy and the poor","",""
"689","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pqra3","Need a better way to work with tenants in the downtown district. Too many come and go because they lack business skills.","",""
"690","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pc7zk","City officials need to spread resources across city and not just focus on wealthy neighborhoods. Low-income areas of city are ignored.","",""
"691","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","phceg","We need jobs to attract our own college educated students so they don’t leave to get better paying jobs","",""
"692","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p7whc","BG needs to develop a marketing campaign to draw Warren Co and surrounding counties to downtown for eating, shopping, and entertainment.","",""
"693","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pwvag","Require businesses to pick up litter they and their customers generate.","",""
"694","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pwbe8","We need more incentives for individual and business solar power","",""
"695","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pfgep","Bowling Green has been monopolized by Houchens. Limit their growth they own too much of the city for it to be fair to other businesses","",""
"696","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pu2fx","It should not take 3 months to get a gynecologist appointment in this city.","",""
"697","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pvqds","Bowling Green needs to attract business like Costco and Trader Joe's to keep residents from driving to Nashville on weekends","",""
"698","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","puyc3","We need to renovate the run down businesses and store fronts, instead of building new places","",""
"699","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"700","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pqmg8","Low-income areas should get beautification money -- not the wealthy who can afford it themselves.","",""
"701","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pjaji","It would be great if people in neighborhoods could get to know each other better and neighborhoods were like small communities of neighbors.","",""
"702","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"703","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p4csd","SNAP grants for neighborhood improvements should be available in Warren County, not just in the city.","",""
"704","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pqra3","Need a better way to work with tenants in the downtown district. Too many come and go because they lack business skills.","",""
"705","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","puvjs","Do SOMETHING about completing the ""wrap"" downtown, or at least enhance (and that includes restaurant service) what is currently there.","",""
"706","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p8r8z","there should be a tenant/landlord grievance department with legal assistance","",""
"707","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pvv6a","Bring a discount grocer to the downtown area.","",""
"708","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p3y3b","Build more roads!!! Traffic is terrible here for a small city.","",""
"709","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p5at5","Downtown redevelopment should retain accessible parking for existing businesses.","",""
"710","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pw6sg","Big names and corporations get away with too much. We need fairer regulation and level playing fields for the small and big guys alike.","",""
"711","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pgnkw","A fairness ordinance in Bowling Green would attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s.","",""
"712","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p64wt","More affordable home ownership options.","",""
